,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP2_DEST,TOP3_DEST,TOP4_DEST,TOP5_DEST
822,JetBlue Airways,2016-07-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
823,JetBlue Airways,2016-08-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
824,JetBlue Airways,2016-09-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
825,JetBlue Airways,2016-10-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
826,JetBlue Airways,2016-11-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","San Juan, PR"
827,JetBlue Airways,2016-12-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
828,JetBlue Airways,2017-01-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
829,JetBlue Airways,2017-02-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
830,JetBlue Airways,2017-03-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
831,JetBlue Airways,2017-04-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
832,JetBlue Airways,2017-05-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
833,JetBlue Airways,2017-06-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
834,JetBlue Airways,2017-07-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
835,JetBlue Airways,2017-08-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
836,JetBlue Airways,2017-09-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","San Juan, PR"
837,JetBlue Airways,2017-10-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
838,JetBlue Airways,2017-11-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
839,JetBlue Airways,2017-12-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Long Beach, CA"
840,JetBlue Airways,2018-01-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
841,JetBlue Airways,2018-02-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Long Beach, CA"
842,JetBlue Airways,2018-03-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
843,JetBlue Airways,2018-04-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
844,JetBlue Airways,2018-05-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
845,JetBlue Airways,2018-06-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
846,JetBlue Airways,2018-07-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
847,JetBlue Airways,2018-08-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
848,JetBlue Airways,2018-09-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
849,JetBlue Airways,2018-10-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
850,JetBlue Airways,2018-11-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
851,JetBlue Airways,2018-12-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
852,JetBlue Airways,2019-01-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Long Beach, CA"
853,JetBlue Airways,2019-02-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Long Beach, CA"
854,JetBlue Airways,2019-03-01,"Boston, MA","New York, NY","Fort Lauderdale, FL","Orlando, FL","Long Beach, CA"
855,JetBlue Airways,2019-04-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Long Beach, CA"
856,JetBlue Airways,2019-05-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","West Palm Beach/Palm Beach, FL"
857,JetBlue Airways,2019-06-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Tampa, FL"
858,JetBlue Airways,2019-07-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","West Palm Beach/Palm Beach, FL"
859,JetBlue Airways,2019-08-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","San Juan, PR"
860,JetBlue Airways,2019-09-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","San Juan, PR"
861,JetBlue Airways,2019-10-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","Washington, DC"
862,JetBlue Airways,2019-11-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","West Palm Beach/Palm Beach, FL"
863,JetBlue Airways,2019-12-01,"New York, NY","Boston, MA","Fort Lauderdale, FL","Orlando, FL","West Palm Beach/Palm Beach, FL"
864,Mesa Airlines Inc.,2014-01-01,"Charlotte, NC","Chicago, IL","Washington, DC","Phoenix, AZ","Austin, TX"
865,Mesa Airlines Inc.,2014-02-01,"Charlotte, NC","Chicago, IL","Washington, DC","Phoenix, AZ","Indianapolis, IN"
866,Mesa Airlines Inc.,2014-03-01,"Charlotte, NC","Chicago, IL","Washington, DC","Phoenix, AZ","Philadelphia, PA"
867,Mesa Airlines Inc.,2014-04-01,"Charlotte, NC","Chicago, IL","Phoenix, AZ","Washington, DC","Austin, TX"
868,Mesa Airlines Inc.,2014-05-01,"Charlotte, NC","Chicago, IL","Phoenix, AZ","Washington, DC","Greensboro/High Point, NC"
869,Mesa Airlines Inc.,2014-06-01,"Charlotte, NC","Chicago, IL","Phoenix, AZ","Washington, DC","Greensboro/High Point, NC"
870,Mesa Airlines Inc.,2014-07-01,"Charlotte, NC","Chicago, IL","Phoenix, AZ","Washington, DC","Tucson, AZ"
871,Mesa Airlines Inc.,2014-08-01,"Charlotte, NC","Chicago, IL","Phoenix, AZ","Washington, DC","Los Angeles, CA"
872,Mesa Airlines Inc.,2014-09-01,"Charlotte, NC","Chicago, IL","Washington, DC","Phoenix, AZ","Los Angeles, CA"
873,Mesa Airlines Inc.,2014-10-01,"Charlotte, NC","Washington, DC","Phoenix, AZ","Houston, TX","Los Angeles, CA"
874,Mesa Airlines Inc.,2014-11-01,"Charlotte, NC","Phoenix, AZ","Washington, DC","Houston, TX","Dallas/Fort Worth, TX"
875,Mesa Airlines Inc.,2014-12-01,"Charlotte, NC","Phoenix, AZ","Washington, DC","Dallas/Fort Worth, TX","Houston, TX"
876,Mesa Airlines Inc.,2015-01-01,"Charlotte, NC","Phoenix, AZ","Washington, DC","Dallas/Fort Worth, TX","Houston, TX"
877,Mesa Airlines Inc.,2015-02-01,"Charlotte, NC","Phoenix, AZ","Washington, DC","Dallas/Fort Worth, TX","Houston, TX"
878,Mesa Airlines Inc.,2015-03-01,"Phoenix, AZ","Charlotte, NC","Washington, DC","Dallas/Fort Worth, TX","Houston, TX"
879,Mesa Airlines Inc.,2015-04-01,"Washington, DC","Houston, TX","Phoenix, AZ","Charlotte, NC","Dallas/Fort Worth, TX"
880,Mesa Airlines Inc.,2015-05-01,"Washington, DC","Phoenix, AZ","Dallas/Fort Worth, TX","Houston, TX","Charlotte, NC"
881,Mesa Airlines Inc.,2015-06-01,"Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Houston, TX","Charlotte, NC"
882,Mesa Airlines Inc.,2015-07-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Charlotte, NC"
883,Mesa Airlines Inc.,2015-08-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
884,Mesa Airlines Inc.,2015-09-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
885,Mesa Airlines Inc.,2015-10-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Charlotte, NC"
886,Mesa Airlines Inc.,2015-11-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Charlotte, NC"
887,Mesa Airlines Inc.,2015-12-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
888,Mesa Airlines Inc.,2016-01-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
889,Mesa Airlines Inc.,2016-02-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Pittsburgh, PA"
890,Mesa Airlines Inc.,2016-03-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
891,Mesa Airlines Inc.,2016-04-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Midland/Odessa, TX"
892,Mesa Airlines Inc.,2016-05-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Oklahoma City, OK"
893,Mesa Airlines Inc.,2016-06-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
894,Mesa Airlines Inc.,2016-07-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Oklahoma City, OK"
895,Mesa Airlines Inc.,2016-08-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
896,Mesa Airlines Inc.,2016-09-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
897,Mesa Airlines Inc.,2016-10-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Kansas City, MO"
898,Mesa Airlines Inc.,2016-11-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
899,Mesa Airlines Inc.,2016-12-01,"Dallas/Fort Worth, TX","Washington, DC","Houston, TX","Phoenix, AZ","Austin, TX"
900,Mesa Airlines Inc.,2017-01-01,"Dallas/Fort Worth, TX","Washington, DC","Houston, TX","Phoenix, AZ","Austin, TX"
901,Mesa Airlines Inc.,2017-02-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
902,Mesa Airlines Inc.,2017-03-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
903,Mesa Airlines Inc.,2017-04-01,"Dallas/Fort Worth, TX","Washington, DC","Houston, TX","Phoenix, AZ","Austin, TX"
904,Mesa Airlines Inc.,2017-05-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Austin, TX"
905,Mesa Airlines Inc.,2017-06-01,"Dallas/Fort Worth, TX","Houston, TX","Washington, DC","Phoenix, AZ","Oklahoma City, OK"
906,Mesa Airlines Inc.,2017-07-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Oklahoma City, OK"
907,Mesa Airlines Inc.,2017-08-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Oklahoma City, OK"
908,Mesa Airlines Inc.,2017-09-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Tucson, AZ"
909,Mesa Airlines Inc.,2017-10-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","San Antonio, TX"
910,Mesa Airlines Inc.,2017-11-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
911,Mesa Airlines Inc.,2017-12-01,"Dallas/Fort Worth, TX","Houston, TX","Washington, DC","Phoenix, AZ","Austin, TX"
912,Mesa Airlines Inc.,2018-01-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
913,Mesa Airlines Inc.,2018-02-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
914,Mesa Airlines Inc.,2018-03-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
915,Mesa Airlines Inc.,2018-04-01,"Washington, DC","Dallas/Fort Worth, TX","Houston, TX","Phoenix, AZ","Pittsburgh, PA"
916,Mesa Airlines Inc.,2018-05-01,"Washington, DC","Houston, TX","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
917,Mesa Airlines Inc.,2018-06-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Shreveport, LA"
918,Mesa Airlines Inc.,2018-07-01,"Houston, TX","Dallas/Fort Worth, TX","Washington, DC","Phoenix, AZ","Oklahoma City, OK"
919,Mesa Airlines Inc.,2018-08-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Oklahoma City, OK"
920,Mesa Airlines Inc.,2018-09-01,"Houston, TX","Dallas/Fort Worth, TX","Washington, DC","Phoenix, AZ","Shreveport, LA"
921,Mesa Airlines Inc.,2018-10-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Shreveport, LA"
922,Mesa Airlines Inc.,2018-11-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
923,Mesa Airlines Inc.,2018-12-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Nashville, TN"
924,Mesa Airlines Inc.,2019-01-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Austin, TX"
925,Mesa Airlines Inc.,2019-02-01,"Houston, TX","Dallas/Fort Worth, TX","Washington, DC","Phoenix, AZ","Oklahoma City, OK"
926,Mesa Airlines Inc.,2019-03-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Oklahoma City, OK"
927,Mesa Airlines Inc.,2019-04-01,"Houston, TX","Dallas/Fort Worth, TX","Washington, DC","Phoenix, AZ","Tucson, AZ"
928,Mesa Airlines Inc.,2019-05-01,"Houston, TX","Dallas/Fort Worth, TX","Washington, DC","Phoenix, AZ","Shreveport, LA"
929,Mesa Airlines Inc.,2019-06-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","San Antonio, TX"
930,Mesa Airlines Inc.,2019-07-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Shreveport, LA"
931,Mesa Airlines Inc.,2019-08-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Oklahoma City, OK"
932,Mesa Airlines Inc.,2019-09-01,"Houston, TX","Dallas/Fort Worth, TX","Washington, DC","Phoenix, AZ","Shreveport, LA"
933,Mesa Airlines Inc.,2019-10-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Shreveport, LA"
934,Mesa Airlines Inc.,2019-11-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Pittsburgh, PA"
935,Mesa Airlines Inc.,2019-12-01,"Houston, TX","Washington, DC","Dallas/Fort Worth, TX","Phoenix, AZ","Lafayette, LA"
936,PSA Airlines Inc.,2014-01-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Akron, OH","Birmingham, AL"
937,PSA Airlines Inc.,2014-02-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Louisville, KY","Akron, OH"
938,PSA Airlines Inc.,2014-03-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Akron, OH"
939,PSA Airlines Inc.,2014-04-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Akron, OH","Dayton, OH"
940,PSA Airlines Inc.,2014-05-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greer, SC"
941,PSA Airlines Inc.,2014-06-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greer, SC"
942,PSA Airlines Inc.,2014-07-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Knoxville, TN"
943,PSA Airlines Inc.,2014-08-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Akron, OH","Birmingham, AL"
944,PSA Airlines Inc.,2014-09-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Knoxville, TN","Myrtle Beach, SC"
945,PSA Airlines Inc.,2014-10-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greer, SC","Knoxville, TN"
946,PSA Airlines Inc.,2014-11-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Savannah, GA","Dayton, OH"
947,PSA Airlines Inc.,2014-12-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Greer, SC"
948,PSA Airlines Inc.,2015-01-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Akron, OH"
949,PSA Airlines Inc.,2015-02-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Cincinnati, OH"
950,PSA Airlines Inc.,2015-03-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Knoxville, TN","Asheville, NC"
951,PSA Airlines Inc.,2015-04-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Augusta, GA","Knoxville, TN"
952,PSA Airlines Inc.,2015-05-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Cincinnati, OH"
953,PSA Airlines Inc.,2015-06-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Knoxville, TN"
954,PSA Airlines Inc.,2015-07-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Columbia, SC"
955,PSA Airlines Inc.,2015-08-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greer, SC","Dayton, OH"
956,PSA Airlines Inc.,2015-09-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Bristol/Johnson City/Kingsport, TN","Dayton, OH"
957,PSA Airlines Inc.,2015-10-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Richmond, VA"
958,PSA Airlines Inc.,2015-11-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","New York, NY","Dayton, OH"
959,PSA Airlines Inc.,2015-12-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Bristol/Johnson City/Kingsport, TN","Greer, SC"
960,PSA Airlines Inc.,2016-01-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","New York, NY","Dayton, OH"
961,PSA Airlines Inc.,2016-02-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","New York, NY","Richmond, VA"
962,PSA Airlines Inc.,2016-03-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","New York, NY","Akron, OH"
963,PSA Airlines Inc.,2016-04-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","New York, NY","Augusta, GA"
964,PSA Airlines Inc.,2016-05-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greer, SC","Greensboro/High Point, NC"
965,PSA Airlines Inc.,2016-06-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Columbia, SC","Greer, SC"
966,PSA Airlines Inc.,2016-07-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greensboro/High Point, NC","Dayton, OH"
967,PSA Airlines Inc.,2016-08-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greer, SC"
968,PSA Airlines Inc.,2016-09-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","New York, NY"
969,PSA Airlines Inc.,2016-10-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","New York, NY"
970,PSA Airlines Inc.,2016-11-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greensboro/High Point, NC","Hartford, CT"
971,PSA Airlines Inc.,2016-12-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greensboro/High Point, NC"
972,PSA Airlines Inc.,2017-01-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Chicago, IL"
973,PSA Airlines Inc.,2017-02-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","New York, NY"
974,PSA Airlines Inc.,2017-03-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Akron, OH","Chicago, IL"
975,PSA Airlines Inc.,2017-04-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Chicago, IL","Dayton, OH"
976,PSA Airlines Inc.,2017-05-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Knoxville, TN","Greensboro/High Point, NC"
977,PSA Airlines Inc.,2017-06-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greensboro/High Point, NC"
978,PSA Airlines Inc.,2017-07-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Columbia, SC","Greensboro/High Point, NC"
979,PSA Airlines Inc.,2017-08-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greensboro/High Point, NC","Knoxville, TN"
980,PSA Airlines Inc.,2017-09-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Cincinnati, OH"
981,PSA Airlines Inc.,2017-10-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Knoxville, TN","Dayton, OH"
982,PSA Airlines Inc.,2017-11-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Chicago, IL"
983,PSA Airlines Inc.,2017-12-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Cincinnati, OH"
984,PSA Airlines Inc.,2018-01-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greensboro/High Point, NC"
985,PSA Airlines Inc.,2018-02-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Bristol/Johnson City/Kingsport, TN"
986,PSA Airlines Inc.,2018-03-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Cincinnati, OH"
987,PSA Airlines Inc.,2018-04-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greensboro/High Point, NC"
988,PSA Airlines Inc.,2018-05-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Columbia, SC","Dayton, OH"
989,PSA Airlines Inc.,2018-06-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greensboro/High Point, NC","Dayton, OH"
990,PSA Airlines Inc.,2018-07-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Greensboro/High Point, NC","Columbia, SC"
991,PSA Airlines Inc.,2018-08-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Columbia, SC","Dayton, OH"
992,PSA Airlines Inc.,2018-09-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Norfolk, VA"
993,PSA Airlines Inc.,2018-10-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Norfolk, VA"
994,PSA Airlines Inc.,2018-11-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","New York, NY","Dayton, OH"
995,PSA Airlines Inc.,2018-12-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","New York, NY"
996,PSA Airlines Inc.,2019-01-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","New York, NY"
997,PSA Airlines Inc.,2019-02-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Norfolk, VA","Charleston/Dunbar, WV"
998,PSA Airlines Inc.,2019-03-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Norfolk, VA"
999,PSA Airlines Inc.,2019-04-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Columbia, SC"
1000,PSA Airlines Inc.,2019-05-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Knoxville, TN"
1001,PSA Airlines Inc.,2019-06-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Knoxville, TN","Greensboro/High Point, NC"
1002,PSA Airlines Inc.,2019-07-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Greensboro/High Point, NC"
1003,PSA Airlines Inc.,2019-08-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Bristol/Johnson City/Kingsport, TN","Columbia, SC"
1004,PSA Airlines Inc.,2019-09-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dayton, OH","Charleston/Dunbar, WV"
1005,PSA Airlines Inc.,2019-10-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Norfolk, VA","Pittsburgh, PA"
1006,PSA Airlines Inc.,2019-11-01,"Charlotte, NC","Philadelphia, PA","Washington, DC","Dayton, OH","Knoxville, TN"
1007,PSA Airlines Inc.,2019-12-01,"Charlotte, NC","Washington, DC","Philadelphia, PA","Dallas/Fort Worth, TX","Dayton, OH"
1008,Republic Airline,2014-01-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Bullhead City, AZ","Tunica, MS"
1009,Republic Airline,2014-02-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Bullhead City, AZ","Tunica, MS"
1010,Republic Airline,2014-03-01,"Washington, DC","Philadelphia, PA","Bullhead City, AZ","Charlotte, NC","Atlantic City, NJ"
1011,Republic Airline,2014-04-01,"Washington, DC","Philadelphia, PA","Bullhead City, AZ","Tunica, MS","Charlotte, NC"
1012,Republic Airline,2014-05-01,"Washington, DC","Philadelphia, PA","Bullhead City, AZ","Atlantic City, NJ","Charlotte, NC"
1013,Republic Airline,2014-06-01,"Washington, DC","Philadelphia, PA","Atlantic City, NJ","Charlotte, NC","Bullhead City, AZ"
1014,Republic Airline,2014-07-01,"Washington, DC","Philadelphia, PA","Atlantic City, NJ","Bullhead City, AZ","Charlotte, NC"
1015,Republic Airline,2014-08-01,"Washington, DC","Philadelphia, PA","Atlantic City, NJ","Bullhead City, AZ","Charlotte, NC"
1016,Republic Airline,2014-09-01,"Washington, DC","Philadelphia, PA","Atlantic City, NJ","Bullhead City, AZ","Charlotte, NC"
1017,Republic Airline,2014-10-01,"Washington, DC","Philadelphia, PA","Bullhead City, AZ","Atlantic City, NJ","Charlotte, NC"
1018,Republic Airline,2014-11-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Bullhead City, AZ","Atlantic City, NJ"
1019,Republic Airline,2014-12-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Chicago, IL","Atlantic City, NJ"
1020,Republic Airline,2015-01-01,"Philadelphia, PA","Washington, DC","Bullhead City, AZ","Charlotte, NC","Chicago, IL"
1021,Republic Airline,2015-02-01,"Philadelphia, PA","Washington, DC","Charlotte, NC","Bullhead City, AZ","Chicago, IL"
1022,Republic Airline,2015-03-01,"Washington, DC","Philadelphia, PA","Bullhead City, AZ","Charlotte, NC","Chicago, IL"
1023,Republic Airline,2015-04-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Bullhead City, AZ","Atlantic City, NJ"
1024,Republic Airline,2015-05-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Bullhead City, AZ","Atlantic City, NJ"
1025,Republic Airline,2015-06-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Bullhead City, AZ","Atlantic City, NJ"
1026,Republic Airline,2015-07-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Atlantic City, NJ","Bullhead City, AZ"
1027,Republic Airline,2015-08-01,"Washington, DC","Philadelphia, PA","Charlotte, NC","Newark, NJ","Atlantic City, NJ"
