,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP_1_DEST_FQ
0,Air Wisconsin Airlines Corp,2014-01-01,"Charlotte, NC",0.16387959866220736
1,Air Wisconsin Airlines Corp,2014-02-01,"Philadelphia, PA",0.16370106761565836
2,Air Wisconsin Airlines Corp,2014-03-01,"Philadelphia, PA",0.1644295302013423
3,Air Wisconsin Airlines Corp,2014-04-01,"Charlotte, NC",0.16393442622950818
4,Air Wisconsin Airlines Corp,2014-05-01,"Charlotte, NC",0.1609907120743034
5,Air Wisconsin Airlines Corp,2014-06-01,"Washington, DC",0.15806451612903225
6,Air Wisconsin Airlines Corp,2014-07-01,"Philadelphia, PA",0.16216216216216217
7,Air Wisconsin Airlines Corp,2014-08-01,"Philadelphia, PA",0.17153284671532848
8,Air Wisconsin Airlines Corp,2014-09-01,"Philadelphia, PA",0.17625899280575538
9,Air Wisconsin Airlines Corp,2014-10-01,"Philadelphia, PA",0.19402985074626866
10,Air Wisconsin Airlines Corp,2014-11-01,"Philadelphia, PA",0.18867924528301888
11,Air Wisconsin Airlines Corp,2014-12-01,"Philadelphia, PA",0.16728624535315986
12,Air Wisconsin Airlines Corp,2015-01-01,"Philadelphia, PA",0.16666666666666666
13,Air Wisconsin Airlines Corp,2015-02-01,"Philadelphia, PA",0.18725099601593626
14,Air Wisconsin Airlines Corp,2015-03-01,"Philadelphia, PA",0.16549295774647887
15,Air Wisconsin Airlines Corp,2015-04-01,"Philadelphia, PA",0.17437722419928825
16,Air Wisconsin Airlines Corp,2015-05-01,"Philadelphia, PA",0.18149466192170818
17,Air Wisconsin Airlines Corp,2015-06-01,"Philadelphia, PA",0.17252396166134185
18,Air Wisconsin Airlines Corp,2015-07-01,"Philadelphia, PA",0.15737704918032788
19,Air Wisconsin Airlines Corp,2015-08-01,"Philadelphia, PA",0.15894039735099338
20,Air Wisconsin Airlines Corp,2015-09-01,"Philadelphia, PA",0.16783216783216784
21,Air Wisconsin Airlines Corp,2015-10-01,"Philadelphia, PA",0.17735849056603772
22,Air Wisconsin Airlines Corp,2015-11-01,"Philadelphia, PA",0.18007662835249041
23,Air Wisconsin Airlines Corp,2015-12-01,"Philadelphia, PA",0.16358024691358025
24,Air Wisconsin Airlines Corp,2016-01-01,"Philadelphia, PA",0.18518518518518517
25,Air Wisconsin Airlines Corp,2016-02-01,"Philadelphia, PA",0.18631178707224336
26,Air Wisconsin Airlines Corp,2016-03-01,"Philadelphia, PA",0.18672199170124482
27,Air Wisconsin Airlines Corp,2016-04-01,"Philadelphia, PA",0.1814814814814815
28,Air Wisconsin Airlines Corp,2016-05-01,"Philadelphia, PA",0.18007662835249041
29,Air Wisconsin Airlines Corp,2016-06-01,"Philadelphia, PA",0.16911764705882354
30,Air Wisconsin Airlines Corp,2016-07-01,"Philadelphia, PA",0.16433566433566432
31,Air Wisconsin Airlines Corp,2016-08-01,"Philadelphia, PA",0.1794871794871795
32,Air Wisconsin Airlines Corp,2016-09-01,"Washington, DC",0.171875
33,Air Wisconsin Airlines Corp,2016-10-01,"Philadelphia, PA",0.17307692307692307
34,Air Wisconsin Airlines Corp,2016-11-01,"Philadelphia, PA",0.1717557251908397
35,Air Wisconsin Airlines Corp,2016-12-01,"Philadelphia, PA",0.1576923076923077
36,Air Wisconsin Airlines Corp,2017-01-01,"Washington, DC",0.1556420233463035
37,Air Wisconsin Airlines Corp,2017-02-01,"Washington, DC",0.17972350230414746
38,Air Wisconsin Airlines Corp,2017-03-01,"Washington, DC",0.203125
39,Air Wisconsin Airlines Corp,2017-04-01,"Philadelphia, PA",0.17587939698492464
40,Air Wisconsin Airlines Corp,2017-05-01,"Philadelphia, PA",0.20114942528735633
41,Air Wisconsin Airlines Corp,2017-06-01,"Philadelphia, PA",0.1871345029239766
42,Air Wisconsin Airlines Corp,2017-07-01,"Philadelphia, PA",0.20987654320987653
43,Air Wisconsin Airlines Corp,2017-08-01,"Philadelphia, PA",0.21428571428571427
44,Air Wisconsin Airlines Corp,2017-09-01,"Philadelphia, PA",0.21739130434782608
45,Air Wisconsin Airlines Corp,2017-10-01,"Philadelphia, PA",0.1507537688442211
46,Air Wisconsin Airlines Corp,2017-11-01,"Washington, DC",0.1574468085106383
47,Air Wisconsin Airlines Corp,2017-12-01,"Chicago, IL",0.19298245614035087
48,Air Wisconsin Airlines Corp,2018-01-01,"Chicago, IL",0.2315270935960591
49,Air Wisconsin Airlines Corp,2018-02-01,"Chicago, IL",0.2765957446808511
50,Air Wisconsin Airlines Corp,2018-03-01,"Chicago, IL",0.32954545454545453
51,Air Wisconsin Airlines Corp,2018-04-01,"Chicago, IL",0.30917874396135264
52,Air Wisconsin Airlines Corp,2018-05-01,"Chicago, IL",0.27472527472527475
53,Air Wisconsin Airlines Corp,2018-06-01,"Chicago, IL",0.3125
54,Air Wisconsin Airlines Corp,2018-07-01,"Chicago, IL",0.3502824858757062
55,Air Wisconsin Airlines Corp,2018-08-01,"Chicago, IL",0.31683168316831684
56,Air Wisconsin Airlines Corp,2018-09-01,"Chicago, IL",0.3352272727272727
57,Air Wisconsin Airlines Corp,2018-10-01,"Chicago, IL",0.29850746268656714
58,Air Wisconsin Airlines Corp,2018-11-01,"Chicago, IL",0.3125
59,Air Wisconsin Airlines Corp,2018-12-01,"Chicago, IL",0.3130841121495327
60,Air Wisconsin Airlines Corp,2019-01-01,"Chicago, IL",0.308411214953271
61,Air Wisconsin Airlines Corp,2019-02-01,"Chicago, IL",0.3101851851851852
62,Air Wisconsin Airlines Corp,2019-03-01,"Chicago, IL",0.3194444444444444
63,Air Wisconsin Airlines Corp,2019-04-01,"Chicago, IL",0.3116279069767442
64,Air Wisconsin Airlines Corp,2019-05-01,"Chicago, IL",0.29357798165137616
65,Air Wisconsin Airlines Corp,2019-06-01,"Chicago, IL",0.30416666666666664
66,Air Wisconsin Airlines Corp,2019-07-01,"Chicago, IL",0.3053097345132743
67,Air Wisconsin Airlines Corp,2019-08-01,"Chicago, IL",0.3021276595744681
68,Air Wisconsin Airlines Corp,2019-09-01,"Chicago, IL",0.3157894736842105
69,Air Wisconsin Airlines Corp,2019-10-01,"Chicago, IL",0.3150684931506849
70,Air Wisconsin Airlines Corp,2019-11-01,"Chicago, IL",0.3056768558951965
71,Air Wisconsin Airlines Corp,2019-12-01,"Chicago, IL",0.2926829268292683
72,Alaska Airlines Inc.,2014-01-01,"Seattle, WA",0.22448979591836735
73,Alaska Airlines Inc.,2014-02-01,"Seattle, WA",0.2240325865580448
74,Alaska Airlines Inc.,2014-03-01,"Seattle, WA",0.22504892367906065
75,Alaska Airlines Inc.,2014-04-01,"Seattle, WA",0.21936758893280633
76,Alaska Airlines Inc.,2014-05-01,"Seattle, WA",0.2318840579710145
77,Alaska Airlines Inc.,2014-06-01,"Seattle, WA",0.2222222222222222
78,Alaska Airlines Inc.,2014-07-01,"Seattle, WA",0.22791519434628976
79,Alaska Airlines Inc.,2014-08-01,"Seattle, WA",0.22466216216216217
80,Alaska Airlines Inc.,2014-09-01,"Seattle, WA",0.2425828970331588
81,Alaska Airlines Inc.,2014-10-01,"Seattle, WA",0.23707664884135474
82,Alaska Airlines Inc.,2014-11-01,"Seattle, WA",0.23052464228934816
83,Alaska Airlines Inc.,2014-12-01,"Seattle, WA",0.23393739703459637
84,Alaska Airlines Inc.,2015-01-01,"Seattle, WA",0.23500810372771475
85,Alaska Airlines Inc.,2015-02-01,"Seattle, WA",0.22773972602739725
86,Alaska Airlines Inc.,2015-03-01,"Seattle, WA",0.23051409618573798
87,Alaska Airlines Inc.,2015-04-01,"Seattle, WA",0.23305785123966943
88,Alaska Airlines Inc.,2015-05-01,"Seattle, WA",0.23311897106109325
89,Alaska Airlines Inc.,2015-06-01,"Seattle, WA",0.23014586709886548
90,Alaska Airlines Inc.,2015-07-01,"Seattle, WA",0.21392190152801357
91,Alaska Airlines Inc.,2015-08-01,"Seattle, WA",0.25076923076923074
92,Alaska Airlines Inc.,2015-09-01,"Seattle, WA",0.25656877897990726
93,Alaska Airlines Inc.,2015-10-01,"Seattle, WA",0.25892857142857145
94,Alaska Airlines Inc.,2015-11-01,"Seattle, WA",0.2683982683982684
95,Alaska Airlines Inc.,2015-12-01,"Seattle, WA",0.25035360678925034
96,Alaska Airlines Inc.,2016-01-01,"Seattle, WA",0.24554183813443073
97,Alaska Airlines Inc.,2016-02-01,"Seattle, WA",0.23714285714285716
98,Alaska Airlines Inc.,2016-03-01,"Seattle, WA",0.24279835390946503
99,Alaska Airlines Inc.,2016-04-01,"Seattle, WA",0.24568965517241378
100,Alaska Airlines Inc.,2016-05-01,"Seattle, WA",0.251063829787234
101,Alaska Airlines Inc.,2016-06-01,"Seattle, WA",0.25842696629213485
102,Alaska Airlines Inc.,2016-07-01,"Seattle, WA",0.25
103,Alaska Airlines Inc.,2016-08-01,"Seattle, WA",0.24281609195402298
104,Alaska Airlines Inc.,2016-09-01,"Seattle, WA",0.2703488372093023
105,Alaska Airlines Inc.,2016-10-01,"Seattle, WA",0.2575107296137339
106,Alaska Airlines Inc.,2016-11-01,"Seattle, WA",0.25471698113207547
107,Alaska Airlines Inc.,2016-12-01,"Seattle, WA",0.24307304785894207
108,Alaska Airlines Inc.,2017-01-01,"Seattle, WA",0.25868725868725867
109,Alaska Airlines Inc.,2017-02-01,"Seattle, WA",0.24834874504623514
110,Alaska Airlines Inc.,2017-03-01,"Seattle, WA",0.23387096774193547
111,Alaska Airlines Inc.,2017-04-01,"Seattle, WA",0.23529411764705882
112,Alaska Airlines Inc.,2017-05-01,"Seattle, WA",0.24069148936170212
113,Alaska Airlines Inc.,2017-06-01,"Seattle, WA",0.24968152866242038
114,Alaska Airlines Inc.,2017-07-01,"Seattle, WA",0.23687580025608196
115,Alaska Airlines Inc.,2017-08-01,"Seattle, WA",0.23863636363636365
116,Alaska Airlines Inc.,2017-09-01,"Seattle, WA",0.24899598393574296
117,Alaska Airlines Inc.,2017-10-01,"Seattle, WA",0.25229960578186594
118,Alaska Airlines Inc.,2017-11-01,"Seattle, WA",0.2633802816901408
119,Alaska Airlines Inc.,2017-12-01,"Seattle, WA",0.25297619047619047
120,Alaska Airlines Inc.,2018-01-01,"Seattle, WA",0.24890190336749635
121,Alaska Airlines Inc.,2018-02-01,"Seattle, WA",0.23751891074130105
122,Alaska Airlines Inc.,2018-03-01,"Seattle, WA",0.23941605839416058
123,Alaska Airlines Inc.,2018-04-01,"Seattle, WA",0.19664804469273742
124,Alaska Airlines Inc.,2018-05-01,"Seattle, WA",0.18880351262349068
125,Alaska Airlines Inc.,2018-06-01,"Seattle, WA",0.19393939393939394
126,Alaska Airlines Inc.,2018-07-01,"Seattle, WA",0.19560185185185186
127,Alaska Airlines Inc.,2018-08-01,"Seattle, WA",0.19358288770053475
128,Alaska Airlines Inc.,2018-09-01,"Seattle, WA",0.19647058823529412
129,Alaska Airlines Inc.,2018-10-01,"Seattle, WA",0.20588235294117646
130,Alaska Airlines Inc.,2018-11-01,"Seattle, WA",0.200836820083682
131,Alaska Airlines Inc.,2018-12-01,"Seattle, WA",0.19887005649717515
132,Alaska Airlines Inc.,2019-01-01,"Seattle, WA",0.1903827281648675
133,Alaska Airlines Inc.,2019-02-01,"Seattle, WA",0.1910828025477707
134,Alaska Airlines Inc.,2019-03-01,"Seattle, WA",0.2163561076604555
135,Alaska Airlines Inc.,2019-04-01,"Seattle, WA",0.2158351409978308
136,Alaska Airlines Inc.,2019-05-01,"Seattle, WA",0.21058091286307054
137,Alaska Airlines Inc.,2019-06-01,"Seattle, WA",0.20222446916076844
138,Alaska Airlines Inc.,2019-07-01,"Seattle, WA",0.20626895854398383
139,Alaska Airlines Inc.,2019-08-01,"Seattle, WA",0.20059288537549408
140,Alaska Airlines Inc.,2019-09-01,"Seattle, WA",0.21772428884026257
141,Alaska Airlines Inc.,2019-10-01,"Seattle, WA",0.2172972972972973
142,Alaska Airlines Inc.,2019-11-01,"Seattle, WA",0.2179863147605083
143,Alaska Airlines Inc.,2019-12-01,"Seattle, WA",0.21959858323494688
144,Allegiant Air,2014-01-01,"Sanford, FL",0.12062937062937062
145,Allegiant Air,2014-02-01,"Sanford, FL",0.11645962732919254
146,Allegiant Air,2014-03-01,"Sanford, FL",0.13099041533546327
147,Allegiant Air,2014-04-01,"Sanford, FL",0.13689482470784642
148,Allegiant Air,2014-05-01,"Sanford, FL",0.11538461538461539
149,Allegiant Air,2014-06-01,"Sanford, FL",0.11330049261083744
150,Allegiant Air,2014-07-01,"Sanford, FL",0.11839708561020036
151,Allegiant Air,2014-08-01,"Sanford, FL",0.12071778140293637
152,Allegiant Air,2014-09-01,"Phoenix, AZ",0.0944741532976827
153,Allegiant Air,2014-10-01,"Sanford, FL",0.1126984126984127
154,Allegiant Air,2014-11-01,"Sanford, FL",0.11982248520710059
155,Allegiant Air,2014-12-01,"Sanford, FL",0.12517385257301808
156,Allegiant Air,2015-01-01,"Sanford, FL",0.12482065997130559
157,Allegiant Air,2015-02-01,"Sanford, FL",0.12156295224312591
158,Allegiant Air,2015-03-01,"Sanford, FL",0.12427745664739884
159,Allegiant Air,2015-04-01,"Sanford, FL",0.11808669656203288
160,Allegiant Air,2015-05-01,"Sanford, FL",0.11671469740634005
161,Allegiant Air,2015-06-01,"Sanford, FL",0.10923276983094929
162,Allegiant Air,2015-07-01,"Sanford, FL",0.10438144329896908
163,Allegiant Air,2015-08-01,"Sanford, FL",0.10582639714625446
164,Allegiant Air,2015-09-01,"Sanford, FL",0.10213414634146341
165,Allegiant Air,2015-10-01,"Sanford, FL",0.10894941634241245
166,Allegiant Air,2015-11-01,"Sanford, FL",0.1137855579868709
167,Allegiant Air,2015-12-01,"Sanford, FL",0.12945368171021376
168,Allegiant Air,2016-01-01,"Sanford, FL",0.1288265306122449
169,Allegiant Air,2016-02-01,"Sanford, FL",0.12724935732647816
170,Allegiant Air,2016-03-01,"Sanford, FL",0.11864406779661017
171,Allegiant Air,2016-04-01,"Sanford, FL",0.12531328320802004
172,Allegiant Air,2016-05-01,"Sanford, FL",0.12663755458515283
173,Allegiant Air,2016-06-01,"Sanford, FL",0.1168032786885246
174,Allegiant Air,2016-07-01,"Sanford, FL",0.10699588477366255
175,Allegiant Air,2016-08-01,"Sanford, FL",0.1122345803842265
176,Allegiant Air,2016-09-01,"Sanford, FL",0.10057803468208093
177,Allegiant Air,2016-10-01,"Sanford, FL",0.10253699788583509
178,Allegiant Air,2016-11-01,"Sanford, FL",0.11318897637795275
179,Allegiant Air,2016-12-01,"Sanford, FL",0.11344922232387923
180,Allegiant Air,2017-01-01,"Sanford, FL",0.1127348643006263
181,Allegiant Air,2017-02-01,"Sanford, FL",0.11612903225806452
182,Allegiant Air,2017-03-01,"Sanford, FL",0.11006289308176101
183,Allegiant Air,2017-04-01,"Sanford, FL",0.11739130434782609
184,Allegiant Air,2017-05-01,"Sanford, FL",0.10192307692307692
185,Allegiant Air,2017-06-01,"St. Petersburg, FL",0.09674329501915709
186,Allegiant Air,2017-07-01,"Sanford, FL",0.10150753768844221
187,Allegiant Air,2017-08-01,"Sanford, FL",0.10887096774193548
188,Allegiant Air,2017-09-01,"Sanford, FL",0.1013215859030837
189,Allegiant Air,2017-10-01,"Sanford, FL",0.10559006211180125
190,Allegiant Air,2017-11-01,"Sanford, FL",0.12670157068062826
191,Allegiant Air,2017-12-01,"Sanford, FL",0.13904338153503892
192,Allegiant Air,2018-01-01,"Sanford, FL",0.12362030905077263
193,Allegiant Air,2018-02-01,"Sanford, FL",0.12314225053078556
194,Allegiant Air,2018-03-01,"Sanford, FL",0.12374245472837023
195,Allegiant Air,2018-04-01,"Sanford, FL",0.10261026102610261
196,Allegiant Air,2018-05-01,"Sanford, FL",0.09098639455782313
197,Allegiant Air,2018-06-01,"St. Petersburg, FL",0.11253776435045318
198,Allegiant Air,2018-07-01,"St. Petersburg, FL",0.09779179810725552
199,Allegiant Air,2018-08-01,"Sanford, FL",0.0974076983503535
200,Allegiant Air,2018-09-01,"Sanford, FL",0.08941418293936279
201,Allegiant Air,2018-10-01,"Sanford, FL",0.1070110701107011
202,Allegiant Air,2018-11-01,"Sanford, FL",0.1457990115321252
203,Allegiant Air,2018-12-01,"Sanford, FL",0.1328125
204,Allegiant Air,2019-01-01,"Sanford, FL",0.1351039260969977
205,Allegiant Air,2019-02-01,"Sanford, FL",0.13100436681222707
206,Allegiant Air,2019-03-01,"Sanford, FL",0.13312693498452013
207,Allegiant Air,2019-04-01,"Sanford, FL",0.12007874015748031
208,Allegiant Air,2019-05-01,"Sanford, FL",0.11695376246600181
209,Allegiant Air,2019-06-01,"Sanford, FL",0.10832587287376902
210,Allegiant Air,2019-07-01,"Sanford, FL",0.11010830324909747
211,Allegiant Air,2019-08-01,"Sanford, FL",0.1029535864978903
212,Allegiant Air,2019-09-01,"Sanford, FL",0.08267270668176671
213,Allegiant Air,2019-10-01,"Sanford, FL",0.112
214,Allegiant Air,2019-11-01,"Sanford, FL",0.10766580534022395
215,Allegiant Air,2019-12-01,"Sanford, FL",0.1188212927756654
216,American Airlines Inc.,2014-01-01,"Dallas/Fort Worth, TX",0.19796215429403202
217,American Airlines Inc.,2014-02-01,"Dallas/Fort Worth, TX",0.19825072886297376
218,American Airlines Inc.,2014-03-01,"Dallas/Fort Worth, TX",0.2152080344332855
219,American Airlines Inc.,2014-04-01,"Dallas/Fort Worth, TX",0.20738636363636365
220,American Airlines Inc.,2014-05-01,"Dallas/Fort Worth, TX",0.20521945432977462
221,American Airlines Inc.,2014-06-01,"Dallas/Fort Worth, TX",0.193390452876377
222,American Airlines Inc.,2014-07-01,"Dallas/Fort Worth, TX",0.20405576679340937
223,American Airlines Inc.,2014-08-01,"Dallas/Fort Worth, TX",0.21992709599027946
224,American Airlines Inc.,2014-09-01,"Dallas/Fort Worth, TX",0.22376543209876543
225,American Airlines Inc.,2014-10-01,"Dallas/Fort Worth, TX",0.23404255319148937
226,American Airlines Inc.,2014-11-01,"Dallas/Fort Worth, TX",0.2222222222222222
227,American Airlines Inc.,2014-12-01,"Dallas/Fort Worth, TX",0.22664835164835165
228,American Airlines Inc.,2015-01-01,"Dallas/Fort Worth, TX",0.20664739884393063
229,American Airlines Inc.,2015-02-01,"Dallas/Fort Worth, TX",0.20684292379471228
230,American Airlines Inc.,2015-03-01,"Dallas/Fort Worth, TX",0.20949720670391062
231,American Airlines Inc.,2015-04-01,"Dallas/Fort Worth, TX",0.20768307322929172
232,American Airlines Inc.,2015-05-01,"Dallas/Fort Worth, TX",0.20352941176470588
233,American Airlines Inc.,2015-06-01,"Dallas/Fort Worth, TX",0.1970387243735763
234,American Airlines Inc.,2015-07-01,"Dallas/Fort Worth, TX",0.1091387245233399
235,American Airlines Inc.,2015-08-01,"Dallas/Fort Worth, TX",0.10365853658536585
236,American Airlines Inc.,2015-09-01,"Dallas/Fort Worth, TX",0.10503144654088051
237,American Airlines Inc.,2015-10-01,"Dallas/Fort Worth, TX",0.10654761904761904
238,American Airlines Inc.,2015-11-01,"Dallas/Fort Worth, TX",0.11124330755502677
239,American Airlines Inc.,2015-12-01,"Dallas/Fort Worth, TX",0.1160815402038505
240,American Airlines Inc.,2016-01-01,"Dallas/Fort Worth, TX",0.1108419139915203
241,American Airlines Inc.,2016-02-01,"Dallas/Fort Worth, TX",0.10620601407549585
242,American Airlines Inc.,2016-03-01,"Dallas/Fort Worth, TX",0.11977186311787072
243,American Airlines Inc.,2016-04-01,"Dallas/Fort Worth, TX",0.12154696132596685
244,American Airlines Inc.,2016-05-01,"Dallas/Fort Worth, TX",0.11703360370799537
245,American Airlines Inc.,2016-06-01,"Dallas/Fort Worth, TX",0.11167227833894501
246,American Airlines Inc.,2016-07-01,"Dallas/Fort Worth, TX",0.10645339216767788
247,American Airlines Inc.,2016-08-01,"Dallas/Fort Worth, TX",0.11739594450373532
248,American Airlines Inc.,2016-09-01,"Dallas/Fort Worth, TX",0.1094559585492228
249,American Airlines Inc.,2016-10-01,"Dallas/Fort Worth, TX",0.11907810499359796
250,American Airlines Inc.,2016-11-01,"Dallas/Fort Worth, TX",0.1182453909726637
251,American Airlines Inc.,2016-12-01,"Dallas/Fort Worth, TX",0.11984536082474227
252,American Airlines Inc.,2017-01-01,"Dallas/Fort Worth, TX",0.12265331664580725
253,American Airlines Inc.,2017-02-01,"Dallas/Fort Worth, TX",0.11916376306620209
254,American Airlines Inc.,2017-03-01,"Dallas/Fort Worth, TX",0.1251638269986894
255,American Airlines Inc.,2017-04-01,"Dallas/Fort Worth, TX",0.12073170731707317
256,American Airlines Inc.,2017-05-01,"Dallas/Fort Worth, TX",0.11131611316113162
257,American Airlines Inc.,2017-06-01,"Dallas/Fort Worth, TX",0.1172950329144225
258,American Airlines Inc.,2017-07-01,"Dallas/Fort Worth, TX",0.10201729106628242
259,American Airlines Inc.,2017-08-01,"Dallas/Fort Worth, TX",0.11993047508690614
260,American Airlines Inc.,2017-09-01,"Dallas/Fort Worth, TX",0.10951760104302477
261,American Airlines Inc.,2017-10-01,"Dallas/Fort Worth, TX",0.11903246339910885
262,American Airlines Inc.,2017-11-01,"Dallas/Fort Worth, TX",0.11749515816655907
263,American Airlines Inc.,2017-12-01,"Dallas/Fort Worth, TX",0.12224938875305623
264,American Airlines Inc.,2018-01-01,"Dallas/Fort Worth, TX",0.1236174365647365
265,American Airlines Inc.,2018-02-01,"Dallas/Fort Worth, TX",0.120625
266,American Airlines Inc.,2018-03-01,"Dallas/Fort Worth, TX",0.11570247933884298
267,American Airlines Inc.,2018-04-01,"Dallas/Fort Worth, TX",0.1117612638970158
268,American Airlines Inc.,2018-05-01,"Dallas/Fort Worth, TX",0.10386612810155799
269,American Airlines Inc.,2018-06-01,"Dallas/Fort Worth, TX",0.11567821491485614
270,American Airlines Inc.,2018-07-01,"Dallas/Fort Worth, TX",0.11543062200956938
271,American Airlines Inc.,2018-08-01,"Dallas/Fort Worth, TX",0.11534154535274356
272,American Airlines Inc.,2018-09-01,"Dallas/Fort Worth, TX",0.12411764705882353
273,American Airlines Inc.,2018-10-01,"Dallas/Fort Worth, TX",0.11936805149210064
274,American Airlines Inc.,2018-11-01,"Dallas/Fort Worth, TX",0.12272460364063417
275,American Airlines Inc.,2018-12-01,"Dallas/Fort Worth, TX",0.11918158567774936
276,American Airlines Inc.,2019-01-01,"Dallas/Fort Worth, TX",0.11643835616438356
277,American Airlines Inc.,2019-02-01,"Dallas/Fort Worth, TX",0.11272321428571429
278,American Airlines Inc.,2019-03-01,"Dallas/Fort Worth, TX",0.12079326923076923
279,American Airlines Inc.,2019-04-01,"Dallas/Fort Worth, TX",0.11672095548317046
280,American Airlines Inc.,2019-05-01,"Dallas/Fort Worth, TX",0.11330298431967628
281,American Airlines Inc.,2019-06-01,"Dallas/Fort Worth, TX",0.12781954887218044
282,American Airlines Inc.,2019-07-01,"Dallas/Fort Worth, TX",0.11321721311475409
283,American Airlines Inc.,2019-08-01,"Dallas/Fort Worth, TX",0.11932418162618796
284,American Airlines Inc.,2019-09-01,"Dallas/Fort Worth, TX",0.12148541114058356
285,American Airlines Inc.,2019-10-01,"Dallas/Fort Worth, TX",0.11024062674874091
286,American Airlines Inc.,2019-11-01,"Charlotte, NC",0.10353535353535354
287,American Airlines Inc.,2019-12-01,"Dallas/Fort Worth, TX",0.10346487006737247
288,Delta Air Lines Inc.,2014-01-01,"Atlanta, GA",0.1890527950310559
289,Delta Air Lines Inc.,2014-02-01,"Atlanta, GA",0.18849557522123894
290,Delta Air Lines Inc.,2014-03-01,"Atlanta, GA",0.18888888888888888
291,Delta Air Lines Inc.,2014-04-01,"Atlanta, GA",0.1934651762682717
292,Delta Air Lines Inc.,2014-05-01,"Atlanta, GA",0.1866151866151866
293,Delta Air Lines Inc.,2014-06-01,"Atlanta, GA",0.19498502994011976
294,Delta Air Lines Inc.,2014-07-01,"Atlanta, GA",0.1965389369592089
295,Delta Air Lines Inc.,2014-08-01,"Atlanta, GA",0.20355029585798817
296,Delta Air Lines Inc.,2014-09-01,"Atlanta, GA",0.2000800320128051
297,Delta Air Lines Inc.,2014-10-01,"Atlanta, GA",0.1893687707641196
298,Delta Air Lines Inc.,2014-11-01,"Atlanta, GA",0.1800232288037166
299,Delta Air Lines Inc.,2014-12-01,"Atlanta, GA",0.1832986832986833
300,Delta Air Lines Inc.,2015-01-01,"Atlanta, GA",0.18225584594222832
301,Delta Air Lines Inc.,2015-02-01,"Atlanta, GA",0.1813759555246699
302,Delta Air Lines Inc.,2015-03-01,"Atlanta, GA",0.19015482334259626
303,Delta Air Lines Inc.,2015-04-01,"Atlanta, GA",0.18091521816246897
304,Delta Air Lines Inc.,2015-05-01,"Atlanta, GA",0.1969639468690702
305,Delta Air Lines Inc.,2015-06-01,"Atlanta, GA",0.18922604841459256
306,Delta Air Lines Inc.,2015-07-01,"Atlanta, GA",0.19576508190171793
307,Delta Air Lines Inc.,2015-08-01,"Atlanta, GA",0.18976466193500185
308,Delta Air Lines Inc.,2015-09-01,"Atlanta, GA",0.18984056358917314
309,Delta Air Lines Inc.,2015-10-01,"Atlanta, GA",0.1767337807606264
310,Delta Air Lines Inc.,2015-11-01,"Atlanta, GA",0.1849112426035503
311,Delta Air Lines Inc.,2015-12-01,"Atlanta, GA",0.17707996115247654
312,Delta Air Lines Inc.,2016-01-01,"Atlanta, GA",0.16837209302325581
313,Delta Air Lines Inc.,2016-02-01,"Atlanta, GA",0.18453781512605041
314,Delta Air Lines Inc.,2016-03-01,"Atlanta, GA",0.17557755775577558
315,Delta Air Lines Inc.,2016-04-01,"Atlanta, GA",0.181517058628685
316,Delta Air Lines Inc.,2016-05-01,"Atlanta, GA",0.1961356179365658
317,Delta Air Lines Inc.,2016-06-01,"Atlanta, GA",0.17702154230408992
318,Delta Air Lines Inc.,2016-07-01,"Atlanta, GA",0.18250813155041562
319,Delta Air Lines Inc.,2016-08-01,"Atlanta, GA",0.17651098901098902
320,Delta Air Lines Inc.,2016-09-01,"Atlanta, GA",0.17817130466208891
321,Delta Air Lines Inc.,2016-10-01,"Atlanta, GA",0.18221574344023322
322,Delta Air Lines Inc.,2016-11-01,"Atlanta, GA",0.1753627662858907
323,Delta Air Lines Inc.,2016-12-01,"Atlanta, GA",0.17503136762860727
324,Delta Air Lines Inc.,2017-01-01,"Atlanta, GA",0.1769964243146603
325,Delta Air Lines Inc.,2017-02-01,"Atlanta, GA",0.18008474576271186
326,Delta Air Lines Inc.,2017-03-01,"Atlanta, GA",0.16502697556331322
327,Delta Air Lines Inc.,2017-04-01,"Atlanta, GA",0.17463617463617465
328,Delta Air Lines Inc.,2017-05-01,"Atlanta, GA",0.18028846153846154
329,Delta Air Lines Inc.,2017-06-01,"Atlanta, GA",0.17780748663101603
330,Delta Air Lines Inc.,2017-07-01,"Atlanta, GA",0.17232658959537572
331,Delta Air Lines Inc.,2017-08-01,"Atlanta, GA",0.16583082581076564
332,Delta Air Lines Inc.,2017-09-01,"Atlanta, GA",0.18658122879758765
333,Delta Air Lines Inc.,2017-10-01,"Atlanta, GA",0.16745368688703233
334,Delta Air Lines Inc.,2017-11-01,"Atlanta, GA",0.15911379657603222
335,Delta Air Lines Inc.,2017-12-01,"Atlanta, GA",0.16394492475184116
336,Delta Air Lines Inc.,2018-01-01,"Atlanta, GA",0.15883977900552487
337,Delta Air Lines Inc.,2018-02-01,"Atlanta, GA",0.1661354581673307
338,Delta Air Lines Inc.,2018-03-01,"Atlanta, GA",0.16129032258064516
339,Delta Air Lines Inc.,2018-04-01,"Atlanta, GA",0.15510352342898656
340,Delta Air Lines Inc.,2018-05-01,"Atlanta, GA",0.178117048346056
341,Delta Air Lines Inc.,2018-06-01,"Atlanta, GA",0.1741912548880199
