,UNIQUE_CARRIER_NAME,DATE,DG_1,DG_2,DG_3,DG_4,DG_5
0,Air Wisconsin Airlines Corp,2014-01-01,0.706,0.288,0.007,0,0
1,Air Wisconsin Airlines Corp,2014-02-01,0.744,0.249,0.007,0,0
2,Air Wisconsin Airlines Corp,2014-03-01,0.721,0.272,0.007,0,0
3,Air Wisconsin Airlines Corp,2014-04-01,0.734,0.259,0.007,0,0
4,Air Wisconsin Airlines Corp,2014-05-01,0.721,0.272,0.006,0,0
5,Air Wisconsin Airlines Corp,2014-06-01,0.723,0.271,0.006,0,0
6,Air Wisconsin Airlines Corp,2014-07-01,0.743,0.247,0.01,0,0
7,Air Wisconsin Airlines Corp,2014-08-01,0.748,0.245,0.007,0,0
8,Air Wisconsin Airlines Corp,2014-09-01,0.73,0.27,0.0,0,0
9,Air Wisconsin Airlines Corp,2014-10-01,0.713,0.287,0.0,0,0
10,Air Wisconsin Airlines Corp,2014-11-01,0.691,0.309,0.0,0,0
11,Air Wisconsin Airlines Corp,2014-12-01,0.68,0.32,0.0,0,0
12,Air Wisconsin Airlines Corp,2015-01-01,0.709,0.287,0.004,0,0
13,Air Wisconsin Airlines Corp,2015-02-01,0.717,0.283,0.0,0,0
14,Air Wisconsin Airlines Corp,2015-03-01,0.715,0.285,0.0,0,0
15,Air Wisconsin Airlines Corp,2015-04-01,0.726,0.274,0.0,0,0
16,Air Wisconsin Airlines Corp,2015-05-01,0.726,0.274,0.0,0,0
17,Air Wisconsin Airlines Corp,2015-06-01,0.728,0.268,0.003,0,0
18,Air Wisconsin Airlines Corp,2015-07-01,0.718,0.282,0.0,0,0
19,Air Wisconsin Airlines Corp,2015-08-01,0.732,0.268,0.0,0,0
20,Air Wisconsin Airlines Corp,2015-09-01,0.727,0.273,0.0,0,0
21,Air Wisconsin Airlines Corp,2015-10-01,0.702,0.298,0.0,0,0
22,Air Wisconsin Airlines Corp,2015-11-01,0.678,0.322,0.0,0,0
23,Air Wisconsin Airlines Corp,2015-12-01,0.688,0.306,0.006,0,0
24,Air Wisconsin Airlines Corp,2016-01-01,0.707,0.285,0.007,0,0
25,Air Wisconsin Airlines Corp,2016-02-01,0.703,0.297,0.0,0,0
26,Air Wisconsin Airlines Corp,2016-03-01,0.701,0.299,0.0,0,0
27,Air Wisconsin Airlines Corp,2016-04-01,0.711,0.289,0.0,0,0
28,Air Wisconsin Airlines Corp,2016-05-01,0.693,0.307,0.0,0,0
29,Air Wisconsin Airlines Corp,2016-06-01,0.717,0.276,0.007,0,0
30,Air Wisconsin Airlines Corp,2016-07-01,0.713,0.28,0.007,0,0
31,Air Wisconsin Airlines Corp,2016-08-01,0.722,0.271,0.007,0,0
32,Air Wisconsin Airlines Corp,2016-09-01,0.746,0.254,0.0,0,0
33,Air Wisconsin Airlines Corp,2016-10-01,0.742,0.258,0.0,0,0
34,Air Wisconsin Airlines Corp,2016-11-01,0.706,0.294,0.0,0,0
35,Air Wisconsin Airlines Corp,2016-12-01,0.727,0.273,0.0,0,0
36,Air Wisconsin Airlines Corp,2017-01-01,0.696,0.304,0.0,0,0
37,Air Wisconsin Airlines Corp,2017-02-01,0.705,0.295,0.0,0,0
38,Air Wisconsin Airlines Corp,2017-03-01,0.734,0.266,0.0,0,0
39,Air Wisconsin Airlines Corp,2017-04-01,0.779,0.221,0.0,0,0
40,Air Wisconsin Airlines Corp,2017-05-01,0.764,0.236,0.0,0,0
41,Air Wisconsin Airlines Corp,2017-06-01,0.731,0.269,0.0,0,0
42,Air Wisconsin Airlines Corp,2017-07-01,0.716,0.284,0.0,0,0
43,Air Wisconsin Airlines Corp,2017-08-01,0.714,0.286,0.0,0,0
44,Air Wisconsin Airlines Corp,2017-09-01,0.696,0.304,0.0,0,0
45,Air Wisconsin Airlines Corp,2017-10-01,0.739,0.261,0.0,0,0
46,Air Wisconsin Airlines Corp,2017-11-01,0.753,0.247,0.0,0,0
47,Air Wisconsin Airlines Corp,2017-12-01,0.737,0.263,0.0,0,0
48,Air Wisconsin Airlines Corp,2018-01-01,0.729,0.271,0.0,0,0
49,Air Wisconsin Airlines Corp,2018-02-01,0.702,0.298,0.0,0,0
50,Air Wisconsin Airlines Corp,2018-03-01,0.688,0.312,0.0,0,0
51,Air Wisconsin Airlines Corp,2018-04-01,0.671,0.329,0.0,0,0
52,Air Wisconsin Airlines Corp,2018-05-01,0.692,0.308,0.0,0,0
53,Air Wisconsin Airlines Corp,2018-06-01,0.611,0.389,0.0,0,0
54,Air Wisconsin Airlines Corp,2018-07-01,0.633,0.367,0.0,0,0
55,Air Wisconsin Airlines Corp,2018-08-01,0.594,0.406,0.0,0,0
56,Air Wisconsin Airlines Corp,2018-09-01,0.591,0.409,0.0,0,0
57,Air Wisconsin Airlines Corp,2018-10-01,0.617,0.383,0.0,0,0
58,Air Wisconsin Airlines Corp,2018-11-01,0.615,0.385,0.0,0,0
59,Air Wisconsin Airlines Corp,2018-12-01,0.621,0.379,0.0,0,0
60,Air Wisconsin Airlines Corp,2019-01-01,0.607,0.393,0.0,0,0
61,Air Wisconsin Airlines Corp,2019-02-01,0.625,0.375,0.0,0,0
62,Air Wisconsin Airlines Corp,2019-03-01,0.616,0.384,0.0,0,0
63,Air Wisconsin Airlines Corp,2019-04-01,0.614,0.386,0.0,0,0
64,Air Wisconsin Airlines Corp,2019-05-01,0.624,0.376,0.0,0,0
65,Air Wisconsin Airlines Corp,2019-06-01,0.6,0.4,0.0,0,0
66,Air Wisconsin Airlines Corp,2019-07-01,0.597,0.403,0.0,0,0
67,Air Wisconsin Airlines Corp,2019-08-01,0.63,0.37,0.0,0,0
68,Air Wisconsin Airlines Corp,2019-09-01,0.647,0.353,0.0,0,0
69,Air Wisconsin Airlines Corp,2019-10-01,0.626,0.374,0.0,0,0
70,Air Wisconsin Airlines Corp,2019-11-01,0.642,0.358,0.0,0,0
71,Air Wisconsin Airlines Corp,2019-12-01,0.622,0.378,0.0,0,0
72,Alaska Airlines Inc.,2014-01-01,0.178,0.395,0.119,0.093,0.108
73,Alaska Airlines Inc.,2014-02-01,0.183,0.369,0.124,0.11,0.106
74,Alaska Airlines Inc.,2014-03-01,0.186,0.374,0.117,0.102,0.106
75,Alaska Airlines Inc.,2014-04-01,0.204,0.37,0.123,0.095,0.109
76,Alaska Airlines Inc.,2014-05-01,0.201,0.383,0.126,0.093,0.106
77,Alaska Airlines Inc.,2014-06-01,0.186,0.389,0.109,0.109,0.122
78,Alaska Airlines Inc.,2014-07-01,0.193,0.39,0.106,0.11,0.124
79,Alaska Airlines Inc.,2014-08-01,0.206,0.377,0.103,0.105,0.12
80,Alaska Airlines Inc.,2014-09-01,0.188,0.377,0.113,0.119,0.117
81,Alaska Airlines Inc.,2014-10-01,0.182,0.387,0.118,0.112,0.114
82,Alaska Airlines Inc.,2014-11-01,0.2,0.382,0.129,0.099,0.099
83,Alaska Airlines Inc.,2014-12-01,0.185,0.382,0.125,0.107,0.1
84,Alaska Airlines Inc.,2015-01-01,0.199,0.379,0.118,0.109,0.099
85,Alaska Airlines Inc.,2015-02-01,0.195,0.384,0.122,0.106,0.096
86,Alaska Airlines Inc.,2015-03-01,0.194,0.381,0.123,0.095,0.108
87,Alaska Airlines Inc.,2015-04-01,0.188,0.357,0.119,0.096,0.119
88,Alaska Airlines Inc.,2015-05-01,0.193,0.375,0.117,0.095,0.122
89,Alaska Airlines Inc.,2015-06-01,0.211,0.37,0.113,0.105,0.115
90,Alaska Airlines Inc.,2015-07-01,0.234,0.368,0.112,0.093,0.107
91,Alaska Airlines Inc.,2015-08-01,0.183,0.383,0.123,0.117,0.115
92,Alaska Airlines Inc.,2015-09-01,0.161,0.38,0.124,0.122,0.13
93,Alaska Airlines Inc.,2015-10-01,0.17,0.394,0.128,0.112,0.122
94,Alaska Airlines Inc.,2015-11-01,0.169,0.358,0.126,0.113,0.133
95,Alaska Airlines Inc.,2015-12-01,0.168,0.356,0.126,0.112,0.136
96,Alaska Airlines Inc.,2016-01-01,0.159,0.365,0.118,0.117,0.139
97,Alaska Airlines Inc.,2016-02-01,0.161,0.359,0.114,0.13,0.129
98,Alaska Airlines Inc.,2016-03-01,0.165,0.369,0.125,0.114,0.133
99,Alaska Airlines Inc.,2016-04-01,0.161,0.374,0.118,0.122,0.129
100,Alaska Airlines Inc.,2016-05-01,0.166,0.373,0.115,0.125,0.142
101,Alaska Airlines Inc.,2016-06-01,0.171,0.358,0.119,0.132,0.143
102,Alaska Airlines Inc.,2016-07-01,0.163,0.347,0.126,0.148,0.14
103,Alaska Airlines Inc.,2016-08-01,0.195,0.356,0.125,0.114,0.135
104,Alaska Airlines Inc.,2016-09-01,0.177,0.366,0.135,0.116,0.134
105,Alaska Airlines Inc.,2016-10-01,0.175,0.382,0.134,0.113,0.117
106,Alaska Airlines Inc.,2016-11-01,0.185,0.357,0.12,0.105,0.133
107,Alaska Airlines Inc.,2016-12-01,0.178,0.356,0.122,0.115,0.137
108,Alaska Airlines Inc.,2017-01-01,0.169,0.353,0.12,0.127,0.147
109,Alaska Airlines Inc.,2017-02-01,0.172,0.359,0.125,0.12,0.128
110,Alaska Airlines Inc.,2017-03-01,0.183,0.345,0.118,0.106,0.145
111,Alaska Airlines Inc.,2017-04-01,0.172,0.344,0.12,0.114,0.144
112,Alaska Airlines Inc.,2017-05-01,0.177,0.358,0.122,0.121,0.137
113,Alaska Airlines Inc.,2017-06-01,0.2,0.34,0.111,0.117,0.153
114,Alaska Airlines Inc.,2017-07-01,0.204,0.329,0.108,0.118,0.157
115,Alaska Airlines Inc.,2017-08-01,0.199,0.336,0.106,0.119,0.158
116,Alaska Airlines Inc.,2017-09-01,0.189,0.312,0.129,0.138,0.145
117,Alaska Airlines Inc.,2017-10-01,0.184,0.329,0.125,0.133,0.146
118,Alaska Airlines Inc.,2017-11-01,0.159,0.317,0.114,0.142,0.149
119,Alaska Airlines Inc.,2017-12-01,0.158,0.317,0.109,0.144,0.153
120,Alaska Airlines Inc.,2018-01-01,0.154,0.315,0.108,0.142,0.164
121,Alaska Airlines Inc.,2018-02-01,0.157,0.34,0.104,0.133,0.151
122,Alaska Airlines Inc.,2018-03-01,0.152,0.334,0.107,0.136,0.146
123,Alaska Airlines Inc.,2018-04-01,0.15,0.267,0.098,0.161,0.204
124,Alaska Airlines Inc.,2018-05-01,0.173,0.256,0.095,0.15,0.202
125,Alaska Airlines Inc.,2018-06-01,0.156,0.268,0.103,0.141,0.213
126,Alaska Airlines Inc.,2018-07-01,0.186,0.248,0.093,0.139,0.214
127,Alaska Airlines Inc.,2018-08-01,0.189,0.251,0.088,0.142,0.21
128,Alaska Airlines Inc.,2018-09-01,0.162,0.274,0.099,0.141,0.202
129,Alaska Airlines Inc.,2018-10-01,0.173,0.261,0.101,0.145,0.202
130,Alaska Airlines Inc.,2018-11-01,0.176,0.257,0.097,0.135,0.202
131,Alaska Airlines Inc.,2018-12-01,0.176,0.247,0.086,0.136,0.218
132,Alaska Airlines Inc.,2019-01-01,0.193,0.244,0.084,0.128,0.214
133,Alaska Airlines Inc.,2019-02-01,0.189,0.253,0.091,0.125,0.211
134,Alaska Airlines Inc.,2019-03-01,0.159,0.256,0.095,0.13,0.225
135,Alaska Airlines Inc.,2019-04-01,0.172,0.258,0.098,0.141,0.201
136,Alaska Airlines Inc.,2019-05-01,0.184,0.259,0.101,0.145,0.2
137,Alaska Airlines Inc.,2019-06-01,0.19,0.24,0.089,0.142,0.218
138,Alaska Airlines Inc.,2019-07-01,0.189,0.248,0.093,0.141,0.216
139,Alaska Airlines Inc.,2019-08-01,0.193,0.244,0.108,0.153,0.202
140,Alaska Airlines Inc.,2019-09-01,0.19,0.289,0.106,0.132,0.179
141,Alaska Airlines Inc.,2019-10-01,0.194,0.283,0.105,0.142,0.179
142,Alaska Airlines Inc.,2019-11-01,0.173,0.269,0.104,0.134,0.189
143,Alaska Airlines Inc.,2019-12-01,0.183,0.272,0.097,0.133,0.185
144,Allegiant Air,2014-01-01,0.11,0.456,0.362,0.047,0.003
145,Allegiant Air,2014-02-01,0.099,0.47,0.351,0.057,0.003
146,Allegiant Air,2014-03-01,0.088,0.463,0.387,0.04,0.003
147,Allegiant Air,2014-04-01,0.09,0.487,0.356,0.047,0.003
148,Allegiant Air,2014-05-01,0.101,0.505,0.339,0.046,0.002
149,Allegiant Air,2014-06-01,0.115,0.496,0.332,0.036,0.005
150,Allegiant Air,2014-07-01,0.098,0.515,0.322,0.042,0.004
151,Allegiant Air,2014-08-01,0.108,0.502,0.336,0.033,0.005
152,Allegiant Air,2014-09-01,0.105,0.485,0.358,0.036,0.009
153,Allegiant Air,2014-10-01,0.144,0.497,0.311,0.038,0.003
154,Allegiant Air,2014-11-01,0.098,0.504,0.336,0.047,0
155,Allegiant Air,2014-12-01,0.122,0.492,0.324,0.056,0
156,Allegiant Air,2015-01-01,0.093,0.506,0.334,0.06,0
157,Allegiant Air,2015-02-01,0.114,0.505,0.317,0.058,0
158,Allegiant Air,2015-03-01,0.091,0.486,0.351,0.066,0
159,Allegiant Air,2015-04-01,0.136,0.498,0.303,0.057,0
160,Allegiant Air,2015-05-01,0.082,0.549,0.314,0.049,0
161,Allegiant Air,2015-06-01,0.127,0.516,0.307,0.044,0
162,Allegiant Air,2015-07-01,0.099,0.526,0.327,0.043,0
163,Allegiant Air,2015-08-01,0.128,0.536,0.291,0.039,0
164,Allegiant Air,2015-09-01,0.127,0.55,0.276,0.041,0
165,Allegiant Air,2015-10-01,0.121,0.533,0.287,0.048,0.001
166,Allegiant Air,2015-11-01,0.09,0.528,0.334,0.037,0.004
167,Allegiant Air,2015-12-01,0.076,0.504,0.363,0.049,0.001
168,Allegiant Air,2016-01-01,0.089,0.505,0.339,0.06,0
169,Allegiant Air,2016-02-01,0.067,0.523,0.351,0.053,0
170,Allegiant Air,2016-03-01,0.056,0.508,0.374,0.052,0.001
171,Allegiant Air,2016-04-01,0.066,0.53,0.342,0.053,0.004
172,Allegiant Air,2016-05-01,0.106,0.532,0.302,0.053,0.002
173,Allegiant Air,2016-06-01,0.102,0.545,0.298,0.049,0.001
174,Allegiant Air,2016-07-01,0.118,0.54,0.293,0.044,0
175,Allegiant Air,2016-08-01,0.104,0.555,0.289,0.047,0.001
176,Allegiant Air,2016-09-01,0.119,0.575,0.261,0.039,0.002
177,Allegiant Air,2016-10-01,0.124,0.564,0.261,0.044,0.002
178,Allegiant Air,2016-11-01,0.101,0.557,0.284,0.049,0.004
179,Allegiant Air,2016-12-01,0.156,0.496,0.294,0.05,0.002
180,Allegiant Air,2017-01-01,0.097,0.517,0.33,0.048,0.006
181,Allegiant Air,2017-02-01,0.104,0.516,0.326,0.048,0.003
182,Allegiant Air,2017-03-01,0.086,0.524,0.324,0.062,0.001
183,Allegiant Air,2017-04-01,0.091,0.532,0.312,0.057,0.007
184,Allegiant Air,2017-05-01,0.111,0.561,0.274,0.051,0.002
185,Allegiant Air,2017-06-01,0.109,0.562,0.278,0.048,0
186,Allegiant Air,2017-07-01,0.106,0.579,0.27,0.043,0
187,Allegiant Air,2017-08-01,0.112,0.545,0.29,0.05,0
188,Allegiant Air,2017-09-01,0.143,0.58,0.23,0.041,0.003
189,Allegiant Air,2017-10-01,0.151,0.55,0.259,0.036,0.002
190,Allegiant Air,2017-11-01,0.099,0.552,0.297,0.046,0.005
191,Allegiant Air,2017-12-01,0.105,0.515,0.327,0.053,0
192,Allegiant Air,2018-01-01,0.085,0.528,0.331,0.052,0.004
193,Allegiant Air,2018-02-01,0.075,0.529,0.342,0.054,0
194,Allegiant Air,2018-03-01,0.081,0.508,0.351,0.054,0.005
195,Allegiant Air,2018-04-01,0.086,0.523,0.34,0.05,0.001
196,Allegiant Air,2018-05-01,0.1,0.522,0.324,0.05,0.003
197,Allegiant Air,2018-06-01,0.156,0.491,0.303,0.048,0.002
198,Allegiant Air,2018-07-01,0.103,0.567,0.292,0.039,0
199,Allegiant Air,2018-08-01,0.136,0.532,0.283,0.043,0.006
200,Allegiant Air,2018-09-01,0.144,0.52,0.287,0.047,0.002
201,Allegiant Air,2018-10-01,0.136,0.538,0.28,0.042,0.002
202,Allegiant Air,2018-11-01,0.105,0.534,0.313,0.044,0.003
203,Allegiant Air,2018-12-01,0.074,0.527,0.344,0.055,0.001
204,Allegiant Air,2019-01-01,0.07,0.515,0.361,0.051,0.002
205,Allegiant Air,2019-02-01,0.068,0.534,0.349,0.048,0.001
206,Allegiant Air,2019-03-01,0.087,0.522,0.345,0.046,0
207,Allegiant Air,2019-04-01,0.08,0.531,0.344,0.042,0.003
208,Allegiant Air,2019-05-01,0.095,0.56,0.303,0.038,0.004
209,Allegiant Air,2019-06-01,0.108,0.552,0.288,0.049,0.002
210,Allegiant Air,2019-07-01,0.109,0.557,0.283,0.043,0.007
211,Allegiant Air,2019-08-01,0.111,0.554,0.276,0.051,0.008
212,Allegiant Air,2019-09-01,0.146,0.538,0.251,0.052,0.01
213,Allegiant Air,2019-10-01,0.113,0.571,0.273,0.037,0.006
214,Allegiant Air,2019-11-01,0.101,0.553,0.302,0.044,0
215,Allegiant Air,2019-12-01,0.074,0.537,0.333,0.054,0
216,American Airlines Inc.,2014-01-01,0.199,0.266,0.293,0.105,0.084
217,American Airlines Inc.,2014-02-01,0.206,0.274,0.292,0.098,0.085
218,American Airlines Inc.,2014-03-01,0.207,0.287,0.283,0.099,0.076
219,American Airlines Inc.,2014-04-01,0.224,0.268,0.294,0.095,0.075
220,American Airlines Inc.,2014-05-01,0.23,0.27,0.275,0.116,0.063
221,American Airlines Inc.,2014-06-01,0.248,0.261,0.284,0.104,0.06
222,American Airlines Inc.,2014-07-01,0.253,0.27,0.279,0.084,0.072
223,American Airlines Inc.,2014-08-01,0.25,0.277,0.282,0.084,0.066
224,American Airlines Inc.,2014-09-01,0.25,0.258,0.282,0.094,0.076
225,American Airlines Inc.,2014-10-01,0.221,0.284,0.299,0.091,0.068
226,American Airlines Inc.,2014-11-01,0.212,0.289,0.288,0.095,0.08
227,American Airlines Inc.,2014-12-01,0.21,0.287,0.299,0.098,0.07
228,American Airlines Inc.,2015-01-01,0.185,0.279,0.309,0.104,0.087
229,American Airlines Inc.,2015-02-01,0.187,0.288,0.308,0.106,0.076
230,American Airlines Inc.,2015-03-01,0.197,0.27,0.307,0.106,0.082
231,American Airlines Inc.,2015-04-01,0.214,0.31,0.306,0.085,0.059
232,American Airlines Inc.,2015-05-01,0.244,0.282,0.296,0.088,0.058
233,American Airlines Inc.,2015-06-01,0.241,0.278,0.297,0.097,0.056
234,American Airlines Inc.,2015-07-01,0.247,0.316,0.225,0.099,0.086
235,American Airlines Inc.,2015-08-01,0.249,0.313,0.224,0.11,0.079
236,American Airlines Inc.,2015-09-01,0.238,0.336,0.22,0.103,0.074
237,American Airlines Inc.,2015-10-01,0.252,0.342,0.218,0.089,0.071
238,American Airlines Inc.,2015-11-01,0.236,0.334,0.232,0.106,0.068
239,American Airlines Inc.,2015-12-01,0.236,0.348,0.221,0.106,0.069
240,American Airlines Inc.,2016-01-01,0.223,0.336,0.232,0.104,0.081
241,American Airlines Inc.,2016-02-01,0.227,0.343,0.225,0.107,0.075
242,American Airlines Inc.,2016-03-01,0.23,0.331,0.236,0.108,0.073
243,American Airlines Inc.,2016-04-01,0.24,0.341,0.221,0.103,0.072
244,American Airlines Inc.,2016-05-01,0.258,0.335,0.227,0.091,0.067
245,American Airlines Inc.,2016-06-01,0.247,0.325,0.234,0.102,0.068
246,American Airlines Inc.,2016-07-01,0.26,0.311,0.222,0.108,0.072
247,American Airlines Inc.,2016-08-01,0.256,0.311,0.232,0.102,0.074
248,American Airlines Inc.,2016-09-01,0.253,0.343,0.211,0.093,0.074
249,American Airlines Inc.,2016-10-01,0.23,0.351,0.225,0.097,0.07
250,American Airlines Inc.,2016-11-01,0.231,0.338,0.224,0.105,0.079
251,American Airlines Inc.,2016-12-01,0.223,0.346,0.231,0.106,0.068
252,American Airlines Inc.,2017-01-01,0.232,0.341,0.222,0.108,0.071
253,American Airlines Inc.,2017-02-01,0.217,0.345,0.223,0.107,0.075
254,American Airlines Inc.,2017-03-01,0.227,0.355,0.221,0.106,0.064
255,American Airlines Inc.,2017-04-01,0.249,0.358,0.213,0.094,0.059
256,American Airlines Inc.,2017-05-01,0.276,0.341,0.212,0.085,0.063
257,American Airlines Inc.,2017-06-01,0.245,0.345,0.218,0.102,0.063
258,American Airlines Inc.,2017-07-01,0.255,0.342,0.202,0.105,0.066
259,American Airlines Inc.,2017-08-01,0.253,0.342,0.208,0.094,0.072
260,American Airlines Inc.,2017-09-01,0.239,0.357,0.214,0.092,0.071
261,American Airlines Inc.,2017-10-01,0.253,0.356,0.222,0.08,0.06
262,American Airlines Inc.,2017-11-01,0.234,0.358,0.209,0.097,0.071
263,American Airlines Inc.,2017-12-01,0.225,0.356,0.219,0.097,0.069
264,American Airlines Inc.,2018-01-01,0.238,0.356,0.208,0.1,0.063
265,American Airlines Inc.,2018-02-01,0.239,0.369,0.211,0.096,0.055
266,American Airlines Inc.,2018-03-01,0.247,0.359,0.214,0.091,0.06
267,American Airlines Inc.,2018-04-01,0.25,0.347,0.227,0.086,0.06
268,American Airlines Inc.,2018-05-01,0.271,0.335,0.216,0.088,0.064
269,American Airlines Inc.,2018-06-01,0.27,0.338,0.218,0.086,0.058
270,American Airlines Inc.,2018-07-01,0.27,0.334,0.216,0.087,0.06
271,American Airlines Inc.,2018-08-01,0.272,0.337,0.219,0.087,0.057
272,American Airlines Inc.,2018-09-01,0.252,0.352,0.227,0.087,0.054
273,American Airlines Inc.,2018-10-01,0.276,0.348,0.213,0.077,0.056
274,American Airlines Inc.,2018-11-01,0.254,0.342,0.23,0.089,0.061
275,American Airlines Inc.,2018-12-01,0.254,0.337,0.234,0.095,0.055
276,American Airlines Inc.,2019-01-01,0.245,0.35,0.229,0.092,0.055
277,American Airlines Inc.,2019-02-01,0.255,0.34,0.23,0.093,0.056
278,American Airlines Inc.,2019-03-01,0.235,0.344,0.246,0.089,0.056
279,American Airlines Inc.,2019-04-01,0.265,0.344,0.226,0.093,0.046
280,American Airlines Inc.,2019-05-01,0.262,0.336,0.219,0.1,0.062
281,American Airlines Inc.,2019-06-01,0.278,0.323,0.219,0.095,0.06
282,American Airlines Inc.,2019-07-01,0.282,0.323,0.204,0.103,0.061
283,American Airlines Inc.,2019-08-01,0.271,0.338,0.204,0.096,0.062
284,American Airlines Inc.,2019-09-01,0.264,0.35,0.203,0.1,0.063
285,American Airlines Inc.,2019-10-01,0.26,0.354,0.208,0.095,0.058
286,American Airlines Inc.,2019-11-01,0.241,0.344,0.213,0.105,0.068
287,American Airlines Inc.,2019-12-01,0.235,0.338,0.216,0.113,0.066
288,Delta Air Lines Inc.,2014-01-01,0.299,0.352,0.161,0.128,0.052
289,Delta Air Lines Inc.,2014-02-01,0.287,0.357,0.167,0.129,0.049
290,Delta Air Lines Inc.,2014-03-01,0.299,0.358,0.157,0.12,0.055
291,Delta Air Lines Inc.,2014-04-01,0.328,0.364,0.145,0.098,0.052
292,Delta Air Lines Inc.,2014-05-01,0.32,0.349,0.157,0.108,0.054
293,Delta Air Lines Inc.,2014-06-01,0.325,0.345,0.152,0.113,0.05
294,Delta Air Lines Inc.,2014-07-01,0.323,0.346,0.142,0.119,0.056
295,Delta Air Lines Inc.,2014-08-01,0.333,0.357,0.132,0.117,0.048
296,Delta Air Lines Inc.,2014-09-01,0.327,0.376,0.134,0.106,0.046
297,Delta Air Lines Inc.,2014-10-01,0.345,0.383,0.125,0.091,0.044
298,Delta Air Lines Inc.,2014-11-01,0.323,0.363,0.141,0.111,0.046
299,Delta Air Lines Inc.,2014-12-01,0.301,0.351,0.167,0.118,0.05
300,Delta Air Lines Inc.,2015-01-01,0.293,0.349,0.17,0.119,0.052
301,Delta Air Lines Inc.,2015-02-01,0.303,0.357,0.171,0.108,0.048
302,Delta Air Lines Inc.,2015-03-01,0.331,0.344,0.16,0.106,0.046
303,Delta Air Lines Inc.,2015-04-01,0.338,0.352,0.161,0.096,0.041
304,Delta Air Lines Inc.,2015-05-01,0.335,0.37,0.142,0.096,0.043
305,Delta Air Lines Inc.,2015-06-01,0.344,0.355,0.14,0.102,0.048
306,Delta Air Lines Inc.,2015-07-01,0.343,0.354,0.131,0.105,0.049
307,Delta Air Lines Inc.,2015-08-01,0.34,0.366,0.133,0.1,0.049
308,Delta Air Lines Inc.,2015-09-01,0.33,0.382,0.12,0.109,0.045
309,Delta Air Lines Inc.,2015-10-01,0.349,0.38,0.125,0.096,0.038
310,Delta Air Lines Inc.,2015-11-01,0.327,0.374,0.136,0.105,0.043
311,Delta Air Lines Inc.,2015-12-01,0.322,0.354,0.165,0.101,0.044
312,Delta Air Lines Inc.,2016-01-01,0.294,0.361,0.165,0.115,0.047
313,Delta Air Lines Inc.,2016-02-01,0.32,0.36,0.152,0.102,0.048
314,Delta Air Lines Inc.,2016-03-01,0.329,0.343,0.164,0.098,0.046
315,Delta Air Lines Inc.,2016-04-01,0.325,0.358,0.161,0.099,0.043
316,Delta Air Lines Inc.,2016-05-01,0.335,0.374,0.141,0.089,0.046
317,Delta Air Lines Inc.,2016-06-01,0.327,0.351,0.15,0.105,0.05
318,Delta Air Lines Inc.,2016-07-01,0.344,0.354,0.129,0.111,0.049
319,Delta Air Lines Inc.,2016-08-01,0.325,0.355,0.143,0.112,0.049
320,Delta Air Lines Inc.,2016-09-01,0.344,0.368,0.134,0.099,0.042
321,Delta Air Lines Inc.,2016-10-01,0.367,0.373,0.119,0.089,0.038
322,Delta Air Lines Inc.,2016-11-01,0.346,0.367,0.142,0.09,0.04
323,Delta Air Lines Inc.,2016-12-01,0.318,0.354,0.155,0.113,0.042
324,Delta Air Lines Inc.,2017-01-01,0.318,0.353,0.157,0.103,0.052
325,Delta Air Lines Inc.,2017-02-01,0.309,0.361,0.169,0.103,0.043
326,Delta Air Lines Inc.,2017-03-01,0.311,0.362,0.171,0.1,0.042
327,Delta Air Lines Inc.,2017-04-01,0.315,0.377,0.157,0.094,0.043
328,Delta Air Lines Inc.,2017-05-01,0.332,0.361,0.141,0.099,0.05
329,Delta Air Lines Inc.,2017-06-01,0.331,0.349,0.148,0.105,0.048
330,Delta Air Lines Inc.,2017-07-01,0.316,0.353,0.157,0.103,0.053
331,Delta Air Lines Inc.,2017-08-01,0.309,0.367,0.153,0.103,0.048
332,Delta Air Lines Inc.,2017-09-01,0.33,0.373,0.132,0.103,0.043
333,Delta Air Lines Inc.,2017-10-01,0.341,0.367,0.137,0.093,0.041
334,Delta Air Lines Inc.,2017-11-01,0.313,0.366,0.154,0.104,0.044
335,Delta Air Lines Inc.,2017-12-01,0.305,0.363,0.161,0.106,0.044
336,Delta Air Lines Inc.,2018-01-01,0.277,0.344,0.187,0.117,0.049
337,Delta Air Lines Inc.,2018-02-01,0.295,0.353,0.173,0.112,0.042
338,Delta Air Lines Inc.,2018-03-01,0.289,0.348,0.187,0.114,0.039
339,Delta Air Lines Inc.,2018-04-01,0.297,0.354,0.179,0.106,0.042
340,Delta Air Lines Inc.,2018-05-01,0.319,0.357,0.138,0.114,0.051
341,Delta Air Lines Inc.,2018-06-01,0.308,0.348,0.149,0.116,0.055
342,Delta Air Lines Inc.,2018-07-01,0.315,0.346,0.155,0.113,0.051
343,Delta Air Lines Inc.,2018-08-01,0.3,0.346,0.166,0.114,0.052
344,Delta Air Lines Inc.,2018-09-01,0.315,0.368,0.142,0.107,0.046
345,Delta Air Lines Inc.,2018-10-01,0.328,0.35,0.132,0.112,0.052
346,Delta Air Lines Inc.,2018-11-01,0.318,0.359,0.151,0.108,0.045
347,Delta Air Lines Inc.,2018-12-01,0.289,0.36,0.165,0.113,0.049
